Location_Code,latitude,longitude,depth,SampleID,time,Temp,Air_Temp,Salinity,Chl_Volume_Filtered,Chl1,Chl2,Avg_Chloro,Phaeo1,Phaeo2,Avg_Phaeo,Phosphate,Silicate,Nitrite,Nitrite_Nitrate,Ammonium,Nitrate,DA_Volume_Filtered,pDA,tDA,dDA,Volume_Settled_for_Counting,Akashiwo_sanguinea,Alexandrium_spp,Dinophysis_spp,Lingulodinium_polyedra,Prorocentrum_spp,Pseudo_nitzschia_delicatissima_group,Pseudo_nitzschia_seriata_group,Ceratium_spp,Cochlodinium_spp,Gymnodinium_spp,Other_Diatoms,Other_Dinoflagellates,Total_Phytoplankton,Sample Depth,Datetime
SIO,32.867,-117.257,,20230206,2/6/23,14.1,,,100,2.02,2.05,2.03,1.09,1.02,1.05,0.38,2.2,0,,0.68,1.56,200,0,,,,0,0,1252,1252,0,17522,11265,0,0,626,122031,26283,180231,,
SW,34.408043,-119.68485,1,20230213,2/13/23,14,12,,188,0.832,,0.832,0.544,,0.544,0.684,6.628,0.278,7.502,21.021,7.224,188,0,,,50,0,0,0,0,0,870,0,0,0,0,55300,28080,84250,1,
SMP,34.008,-118.499,,755,2/13/23,13.7,,,200,,,2.67,,,,0.48,,0.19,,2.22,1.61,200,0,,,,0,0,0,374,374,7106,374,,,0,204204,1122,213929,,
NP,33.6061,-117.9311,,NP021323,2/13/23,13.8,,,100,6.63,6.48,6.55,,,,0.47,2.21,0,1.17,0.73,1.17,200,0,,,25,0,0,2599,0,12994,0,5198,0,0,0,119543,12994,153328,,
SIO,32.867,-117.257,,20230213,2/13/23,13.9,,,100,3.43,3.44,3.43,0.8,0.84,0.82,0.4,2,0,,0.6,1.51,200,0,,,,0,1252,626,1252,4381,626,3129,5007,1252,0,408648,63829,490002,,
SMP,34.008,-118.499,,756,2/20/23,13.3,,,200,,,3.84,,,,0.69,,0.42,,2.88,5.62,200,0,,,,374,0,748,748,2992,6732,12716,,,748,170918,1496,198222,,
SW,34.408043,-119.68485,1,20230221,2/21/23,13,13,,188,2.615,,2.615,1.241,,1.241,0.427,4.329,0.15,3.095,39.696,2.945,188,0,,,50,0,0,0,290,870,15920,11580,290,0,0,126510,47190,202650,1,
NP,33.6061,-117.9311,,NP022123,2/21/23,13.8,,,100,9.33,9.32,9.32,,,,0.23,0,0,0.95,1.53,0.95,200,0.097,,,25,0,0,0,0,12994,23389,38982,0,0,0,304056,28586,408007,,
SIO,32.867,-117.257,,20230221,2/21/23,13.8,,,100,5.14,4.93,5.04,0.79,0.93,0.86,0.39,2.5,0,,0.57,1.19,200,0.11,,,,0,626,1252,626,8762,36297,43807,3129,6884,626,882379,66333,1050721,,
SW,34.408043,-119.68485,1,20230227,2/27/23,12,9,,188,4.06,,4.06,0.997,,0.997,0.979,18.117,0.212,13.118,11.433,12.905,188,0,,,50,0,0,1740,2900,1450,11290,7240,4340,0,0,48060,12160,89180,1,
SMP,34.008,-118.499,,757,2/27/23,13.8,,,200,,,5.36,,,,1.05,,0.51,,2.44,6.31,200,0,,,,0,0,374,374,1496,8228,0,,,374,119306,2244,132396,,
SIO,32.867,-117.257,,20230227,2/27/23,13.4,,,100,1.5,1.51,1.51,0.52,0.54,0.53,0.55,2.8,0,,1.75,2.91,200,0.062,,,,0,0,0,0,8136,35045,34419,0,626,0,247818,40051,366095,,
NP,33.6061,-117.9311,,NP022823,2/28/23,13.5,,,100,3.45,3.74,3.59,,,,1.93,19.88,0.28,14.75,2,14.47,200,0.043,,,25,0,0,0,0,0,18191,64969,0,0,0,57173,7796,148130,,
NP,33.6061,-117.9311,,NP030623,3/6/23,13.3,,,100,5.31,5.18,5.25,,,,0.68,3.61,0.12,5.42,1.64,5.29,200,0.169,,,25,0,0,2599,0,5198,15593,15593,2599,0,0,101352,5198,148130,,
SMP,34.008,-118.499,,758,3/6/23,14,,,200,,,2.81,,,,0.57,,0.26,,2.14,3.84,200,0.026,,,,0,0,0,0,2244,11220,46750,,,0,224400,1496,286110,,
SIO,32.867,-117.257,,20230306,3/6/23,14.2,,,100,2.74,2.72,2.73,0.63,0.62,0.62,0.36,2.1,0,,0.78,1.12,200,0,,,,0,0,1252,626,38800,24406,12516,626,0,626,313527,59450,451829,,
SW,34.408043,-119.68485,1,20230307,3/7/23,12,9,,188,2.524,,2.524,1.067,,1.067,0.815,9.307,0.211,10.023,14.239,9.813,188,0,,,50,0,0,0,580,1740,19400,3470,0,580,0,121010,10130,156910,1,
SMP,34.008,-118.499,,759,3/13/23,14,,,200,,,3.66,,,,0.54,,0.24,,3.21,3.86,200,0.065,,,,0,0,748,374,4114,6732,52734,,,748,110704,12716,189244,,
NP,33.6061,-117.9311,,NP031323,3/13/23,13.5,,,100,7.4,7.14,7.27,,,,1.16,8.09,0,7.11,2.62,7.11,200,0.141,,,25,0,0,0,0,0,12994,57173,0,0,0,145531,7796,223494,,
SIO,32.867,-117.257,,20230313,3/13/23,13.8,,,100,2.27,2.22,2.24,2.71,2.84,2.78,0.46,1.8,0,,1.84,1.81,200,0.154,,,,0,1252,0,0,15645,47561,45684,1252,0,0,290372,40676,442442,,
SW,34.408043,-119.68485,1,20230314,3/14/23,13,13,,188,14.011,,14.011,3.403,,3.403,0.696,8.069,0.206,2.965,20.977,2.759,188,0.03,,,50,290,1160,9550,290,59640,2610,1450,62820,4050,0,16210,177470,335540,1,
SW,34.408043,-119.68485,1,20230320,3/20/23,13.7,12,,188,8.667,,8.667,1.197,,1.197,0.405,9.072,0,1.782,4.004,1.782,188,0,,,50,1160,580,5790,11290,22000,0,0,43140,6370,0,13900,123330,227560,1,
SMP,34.008,-118.499,,760,3/20/23,14.5,,,200,,,26.91,,,,0.81,,0.18,,0.29,0.92,200,0.035,,,,0,0,38862,9716,558836,4858,34004,,,0,155448,738378,1544959,,
NP,33.6061,-117.9311,,NP032023,3/20/23,15,,,100,3.68,3.61,3.64,,,,0.54,2.64,0,1.17,2.66,1.17,200,2.4,,,25,0,0,10395,0,0,77963,111747,2599,0,0,25988,5198,233889,,
SIO,32.867,-117.257,,20230320,3/20/23,14.9,,,100,1.89,1.91,1.9,0.36,0.27,0.32,0.23,1.2,0,,0.52,0.3,200,0.133,,,,0,626,0,0,13767,80728,80728,11890,0,626,163335,31291,382991,,
SW,34.408043,-119.68485,1,20230327,3/27/23,12.31,16,,188,0.471,,0.471,0.386,,0.386,1.442,16.717,0.657,14.496,5.313,13.838,188,0,,,50,0,0,0,870,870,0,0,0,0,0,3180,17660,22580,1,
NP,33.6061,-117.9311,,NP032723,3/27/23,14,,,100,3.69,3.54,3.62,,,,0.53,4.9,0,2.93,1.93,2.93,200,0.04,,,25,0,0,7796,0,7796,20790,44179,2599,0,0,7796,5198,96155,,
SMP,34.008,-118.499,,761,3/27/23,12.8,,,200,,,1.86,,,,1.52,,0.39,,2.13,10.7,200,0,,,,0,0,374,374,5984,4488,2244,,,0,74052,6732,94248,,
SIO,32.867,-117.257,,20230327,3/27/23,14.8,,,100,8.09,8.22,8.15,0.1,0.23,0.17,0.75,2.7,0,,0.39,0.37,200,0.05,,,,0,16271,3130,2503,275352,13142,252199,31291,0,626,20650,80101,695265,,
NP,33.6061,-117.9311,,NP040323,4/3/23,13.3,,,100,11.8,11.4,11.6,,,,2.32,7.41,0,2.72,3.75,2.72,200,0.042,,,25,0,0,5198,0,46778,12994,44179,36383,5198,0,15593,20790,187112,,
SMP,34.008,-118.499,,762,4/3/23,14.2,,,200,,,12.41,,,,0.9,,0,,0.41,0.85,200,0.059,,,,0,0,748,748,84524,0,41888,,,0,11220,106216,245344,,
SIO,32.867,-117.257,,20230403,4/3/23,15,,,100,3.1,2.89,2.99,1,0.95,0.98,0.95,5,0,,1.07,1.06,200,0.025,,,,0,0,2504,626,38174,0,0,21903,1878,0,21903,48811,135799,,
SW,34.408043,-119.68485,1,20230404,4/4/23,14,12,,188,8.399,,8.399,1.565,,1.565,0.174,6.317,0,0,302.644,0,188,0.054,,,50,0,0,580,2030,40240,25770,68900,12450,870,0,235660,134040,520540,1,
SW,34.408043,-119.68485,1,20230410,4/10/23,12.1,9.9,,188,9.137,,9.137,2.599,,2.599,0.681,7.58,0.159,2.015,137.005,1.856,188,0,,,50,0,1160,0,3760,41980,36770,52690,6370,580,0,303690,71510,518510,1,
NP,33.6061,-117.9311,,NP041023,4/10/23,14,,,100,15.69,18.48,17.08,,,,1.56,11.36,0.25,7,2.7,6.75,200,0.051,,,25,0,0,2599,0,0,5198,51975,15593,0,0,257278,18191,350834,,
SMP,34.008,-118.499,,763,4/10/23,14,,,200,,,4.7,,,,1.28,,0.16,,3.39,1.31,200,0,,,,0,0,0,0,139903,27203,27203,,,0,718947,29147,942404,,
SIO,32.867,-117.257,,20230410,4/10/23,13.9,,,100,53.42,51.35,52.39,2.36,2.07,2.22,1.17,16.6,0,,0.6,0,200,0,,,,0,254206,31776,21184,5031162,0,116511,1323990,180063,21184,677883,1143927,8801886,,
SW,34.408043,-119.68485,1,20230417,4/17/23,13.6,11.6,,188,2.005,,2.005,1.476,,1.476,0.209,8.317,0,0.21,0,0.21,188,0,,,50,0,0,870,2320,13610,33290,117250,4920,0,0,189050,96120,457430,1,
NP,33.6061,-117.9311,,NP041723,4/17/23,14,,,100,3.82,3.92,3.87,,,,0.88,0,0,0,0.87,0,200,0.039,,,25,0,0,0,0,28586,51975,85759,2599,0,0,36383,12994,218297,,
SIO,32.867,-117.257,,20230417,4/17/23,14.4,,,100,127.19,129.6,128.39,7.7,7.24,7.47,0.64,1,0,,0.64,0,200,0.083,,,,0,10592,10592,0,1927730,10592,222430,1885362,0,0,1069784,529595,5666677,,
SMP,34.008,-118.499,,764,4/17/23,15,,,200,,,13.89,,,,0.88,,0.75,,2.44,-0.04,200,0.084,,,,0,0,3886,0,314782,38862,330327,,,0,353644,23317,1251356,,
SW,34.408043,-119.68485,1,20230424,4/24/23,14.4,12.7,,188,4.296,,4.296,2.228,,2.228,0.762,10.411,0,1.211,2.609,1.211,188,0,,,50,0,1160,870,4630,45450,4920,580,5500,0,0,31560,93800,188470,1,
NP,33.6061,-117.9311,,NP042423,4/24/23,15.5,,,100,6.83,6.57,6.7,,,,1.06,3.8,0,0,2.28,0,200,0,,,25,0,0,5198,0,90957,2599,28586,15593,0,0,5198,5198,153328,,
SMP,34.008,-118.499,,765,4/24/23,15.8,,,200,,,10.97,,,,0.87,,0,,0.23,0,200,0.02,,,,0,0,0,0,108814,0,190424,,,0,93269,97155,493547,,
SIO,32.867,-117.257,,20230424,4/24/23,16,,,100,6.1,6.48,6.29,0.45,0.34,0.39,0.71,1.9,0,,0.34,0,200,0,,,,0,2282,0,0,207651,4564,22819,22819,0,0,13691,61610,335436,,
SW,34.408043,-119.68485,1,20230501,5/1/23,13.3,12.3,,188,6.429,,6.429,2.28,,2.28,0.245,7.082,0,11.469,4.526,11.469,188,0.025,,,50,0,0,7820,4050,21130,7820,21130,3760,1160,0,63400,64850,195120,1,
SMP,34.008,-118.499,,766,5/1/23,15.2,,,200,,,14.04,,,,1.91,,0.11,,1.79,0,200,0,,,,0,0,0,0,1646777,0,68009,,,0,9716,204026,1928527,,
NP,33.6061,-117.9311,,NP050123,5/1/23,15.7,,,100,3.84,3.94,3.89,,,,1.02,3.22,0,0,1.56,0,200,0,,,25,0,0,2599,0,36383,0,0,15593,5198,0,0,12994,72766,,
SIO,32.867,-117.257,,20230501,5/1/23,15.6,,,100,9.52,9.4,9.46,1.06,1.05,1.05,1.04,4.7,0,,1,0,200,0,,,,0,0,0,0,264715,1252,8761,17523,1252,0,23780,53817,371100,,
SW,34.408043,-119.68485,1,20230508,5/8/23,14.8,13,,188,5.546,,5.546,3.133,,3.133,0.276,7.089,0,0.486,17.927,0.486,188,0,,,50,290,0,16210,5790,52980,8690,0,0,9260,0,31270,131720,256210,1,
NP,33.6061,-117.9311,,NP050823,5/8/23,16.3,,,100,2.74,2.63,2.69,,,,1.15,5.4,0,0,0.84,0,200,0,,,25,0,0,0,0,106550,0,0,7796,0,0,5198,67568,187112,,
SIO,32.867,-117.257,,20230508,5/8/23,18.1,,,100,2.39,2.55,2.47,0,0.32,0.12,1.26,3.4,0,,1.7,0.4,200,0,,,,0,0,0,0,114522,626,626,1252,0,0,32541,30038,179605,,
SMP,34.008,-118.499,,767,5/8/23,16.8,,,200,,,11.24,,,,1.09,,0,,0.94,0,200,0,,,,0,0,0,0,320612,0,97155,,,0,29289,72866,514922,,
SW,34.408043,-119.68485,1,20230515,5/15/23,15.5,14.1,,188,4.173,,4.173,1.977,,1.977,0.253,6.552,0,2.497,2.564,2.497,188,0,,,50,0,0,2320,4630,12740,44580,3760,580,3470,0,78740,44290,195110,1,
SMP,34.008,-118.499,,768,5/15/23,16.6,,,200,,,17.63,,,,1.99,,0.13,,0.47,0,200,0,,,,0,0,0,0,3206115,0,19431,,,0,0,48578,3274124,,
NP,33.6061,-117.9311,,NP051523,5/15/23,17.3,,,100,7.26,6.77,7.01,,,,1.1,7.36,0,0.3,1.79,0.3,200,0,,,25,0,0,2599,0,38982,0,0,5198,0,0,41580,41580,129939,,
SIO,32.867,-117.257,,20230515,5/15/23,17.3,,,100,5.13,4.84,4.99,0.43,0.37,0.4,0.93,5.1,0,,0.33,0.33,200,0,,,,0,0,0,0,182734,5632,1877,11890,3755,0,19400,92619,317907,,
SW,34.408043,-119.68485,1,20230522,5/22/23,15.5,14.6,,188,3.952,,3.952,2.055,,2.055,0.246,5.096,0,0.922,11.432,0.922,188,0,,,50,0,0,580,2610,1740,11000,4920,0,1160,0,160960,35610,218580,1,
SMP,34.008,-118.499,,769,5/22/23,17.1,,,200,,,7.14,,,,1.49,,0.31,,9.81,0.96,200,0.095,,,,0,0,2615,0,9350,3366,0,,,374,55352,2244,73304,,
NP,33.6061,-117.9311,,NP052223,5/22/23,17.4,,,100,4.03,4.87,4.45,,,,0.87,3.27,0,0,0.51,0,200,0,,,25,0,0,0,0,57173,25988,0,0,0,0,25988,2599,111747,,
SIO,32.867,-117.257,,20230522,5/22/23,17.4,,,100,11.13,11.25,11.19,1.39,1.49,1.44,0.94,5.8,0,,0.36,0.24,200,0,,,,0,0,7510,1252,359836,2503,0,34420,51942,0,31290,124532,613285,,
SMP,34.008,-118.499,,770,5/29/23,17.3,,,200,,,31.43,,,,1.18,,0.13,,0.74,0,200,0,,,,0,0,13464,0,11594,0,0,,,374,5610,8602,40018,,
SW,34.408043,-119.68485,1,20230530,5/30/23,15,14.6,,188,2.552,,2.552,1.304,,1.304,0.573,6.667,0.21,2.873,8.6,2.662,188,0,,,50,0,0,290,870,1450,2030,1740,290,580,0,65430,28660,101340,1,
NP,33.6061,-117.9311,,NP053023,5/30/23,17.4,,,100,6.58,7.08,6.83,,,,0.98,7.49,0,0,1.99,0,200,0,,,25,0,0,7796,0,93556,0,0,0,0,0,7796,31185,140334,,
SIO,32.867,-117.257,,20230530,5/30/23,17.9,,,100,1.2,1.21,1.21,0.53,0.5,0.51,0.92,1.9,0,,3.02,0.31,200,0,,,,0,0,1252,0,11891,2503,0,3129,1252,0,18774,23779,62580,,
SW,34.408043,-119.68485,1,20230605,6/5/23,15.2,14.5,,188,0.986,,0.986,0.671,,0.671,0.374,2.369,0,0.984,1.98,0.984,188,0,,,50,0,0,0,870,3760,580,870,290,0,0,19110,11000,36480,1,
SMP,34.008,-118.499,,771,6/5/23,17.6,,,200,,,5.55,,,,0.85,,0.13,,2.21,1.62,200,0,,,,0,0,0,0,3366,0,0,,,0,14960,2992,21318,,
SIO,32.867,-117.257,,20230605,6/5/23,17.1,,,100,2.18,2.11,2.14,0.88,0.93,0.91,0.99,2.9,0,,1.84,0.58,200,0,,,,0,626,1878,0,13767,2503,0,2504,0,0,46310,44431,112019,,
SMP,34.008,-118.499,,772,6/12/23,17.5,,,200,,,9.73,,,,1.15,,0,,1.99,0.27,200,0,,,,0,0,374,374,11594,0,0,,,0,1122,5236,19074,,
NP,33.6061,-117.9311,,NP061223,6/12/23,17.7,,,100,3.65,3.56,3.61,,,,1.05,2.81,0,0.27,2.22,0.27,200,0,,,25,0,0,0,2599,46778,7796,5198,0,0,0,10395,23389,96155,,
SIO,32.867,-117.257,,20230612,6/12/23,16.8,,,100,1.9,1.92,1.91,0.54,0.56,0.55,0.96,3.8,0,,0.24,0.72,200,0,,,,0,0,0,0,10639,5006,0,0,0,0,54445,26283,96373,,
SW,34.408043,-119.68485,1,20230613,6/13/23,14.1,15,,188,2.177,,2.177,1.233,,1.233,0.772,8.618,0.293,3.398,2.427,3.105,188,0.097,,,50,0,0,580,870,1160,2900,8690,0,6660,0,32710,20550,74120,1,
SMP,34.008,-118.499,,773,6/19/23,18.6,,,200,,,5.72,,,,0.85,,0,,0.33,0.21,200,0,,,,0,0,0,0,4488,748,748,,,0,0,748,7854,,
SW,34.408043,-119.68485,1,20230620,6/20/23,15.5,15.3,,188,1.415,,1.415,0.599,,0.599,0.384,4.487,0,1.346,1.913,1.346,188,0.479,,,50,0,0,0,1450,0,48930,52690,0,0,0,125070,12160,240300,1,
NP,33.6061,-117.9311,,NP062023,6/20/23,17.3,,,100,4.81,4.18,4.5,,,,1.06,4.74,0,0.23,0.56,0.23,200,0,,,25,0,0,0,28586,0,0,0,0,0,0,7796,46778,83161,,
SIO,32.867,-117.257,,20230620,6/20/23,18,,,100,2.65,2.6,2.62,0.76,0.73,0.74,0.82,2,0,,1.46,0.33,200,0,,,,1252,0,1252,626,23780,93244,61329,1877,1252,626,248443,93244,526925,,
SMP,34.008,-118.499,,774,6/26/23,17.3,,,200,,,5.37,,,,0.83,,0,,0,0,200,0,,,,0,0,0,0,6732,19074,1122,,,0,18326,1496,49368,,
NP,33.6061,-117.9311,,NP062623,6/26/23,16.3,,,100,3.81,3.95,3.88,,,,1.23,2.53,0,0.69,1.68,0.69,200,0,,,25,0,0,2599,0,12994,2599,0,0,0,0,90957,10395,119543,,
SIO,32.867,-117.257,,20230626,6/26/23,19.1,,,100,3.63,3.65,3.64,1.05,1.02,1.04,0.78,2.1,0,,0.51,0,200,0,,,,1877,0,0,2503,40677,6258,1252,1252,0,0,154573,160831,369223,,
SW,34.408043,-119.68485,1,20230628,6/28/23,14.6,15.1,,188,1.883,,1.883,0.631,,0.631,0.196,3.357,0,0.336,1.124,0.336,188,0,,,50,0,0,870,3180,11870,35610,2030,870,580,0,65430,35900,156340,1,
SIO,32.867,-117.257,,20230703,7/3/23,19.2,,,100,5.54,5.63,5.58,1.56,1.45,1.5,0.78,0,0,,2.63,0.21,200,0,,,,0,0,0,5921,13323,10362,2961,2960,2961,0,1437425,121390,1597303,,
SMP,34.008,-118.499,,775,7/3/23,19.6,,,200,,,6.58,,,,0.85,,0,,0.76,0.22,200,0,,,,0,0,0,374,1122,1122,0,,,0,2618,374,7106,,
SW,34.408043,-119.68485,1,20230705,7/5/23,16,14,,188,3.284,,3.284,1.395,,1.395,0.645,4.104,0,1.082,2.601,1.082,188,0,,,50,2030,0,870,6660,14480,6660,1160,870,870,0,61660,41400,136660,1,
NP,33.6061,-117.9311,,NP070523,7/5/23,18,,,100,2.61,2.54,2.57,,,,0.85,0,0,1.26,1.49,1.26,200,0,,,25,0,0,0,0,12994,12994,0,0,0,0,72766,10395,109148,,
SW,34.408043,-119.68485,1,20230710,7/10/23,17,16,,188,1.317,,1.317,0.816,,0.816,0.472,2.391,0,0.362,1.807,0.362,188,0,,,50,0,0,0,580,1740,2900,0,0,0,0,10420,18240,33880,1,
NP,33.6061,-117.9311,,NP071023,7/10/23,18.5,,,100,47.78,32.16,39.97,,,,1.01,2.61,0,0,0.51,0,200,0,,,25,0,0,0,116945,28586,0,0,57173,0,5198,7796,67568,283266,,
SMP,34.008,-118.499,,776,7/10/23,19.7,,,200,,,7.48,,,,0.72,,0,,0.31,0,200,0,,,,0,0,0,0,374,0,374,,,0,7106,0,10472,,
SIO,32.867,-117.257,,20230710,7/10/23,19.6,,,100,1.74,1.73,1.74,0.54,0.47,0.5,0.82,1.3,0,,1.92,0.27,200,0,,,,0,0,0,626,13142,2504,626,2503,0,0,20025,26284,65710,,
SW,34.408043,-119.68485,1,20230717,7/17/23,15,14.1,,188,3.343,,3.343,1.336,,1.336,0.661,2.214,0,0.226,1.488,0.226,188,0,,,50,290,0,0,580,1160,11870,8110,1740,0,0,65430,11580,100760,1,
SMP,34.008,-118.499,,777,7/17/23,21.2,,,200,,,4.67,,,,0.71,,0,,0,0,200,0.041,,,,0,0,0,748,1122,0,374,,,0,58718,1122,68068,,
SIO,32.867,-117.257,,20230717,7/17/23,22.4,,,100,1.91,1.84,1.87,0.29,0.33,0.31,0.78,1.3,0,,2.94,0.38,200,0,,,,0,626,0,12516,39425,626,0,1252,0,0,10638,92619,157702,,
NP,33.6061,-117.9311,,NP071923,7/19/23,19.5,,,100,1.09,1.08,1.09,,,,0.97,1.96,0,0.25,0.64,0.25,200,0,,,25,0,0,0,5198,0,0,0,0,0,0,5198,5198,15593,,
SIO,32.867,-117.257,,20230724,7/24/23,20.8,,,100,3.57,3.51,3.54,1.07,1.02,1.05,0.87,1.7,0,,0.52,0,200,0,,,,0,0,0,626,41303,5632,0,0,0,0,41303,52567,141431,,
SMP,34.008,-118.499,,778,7/24/23,21.1,,,200,,,1.65,,,,1.04,,0,,4.01,0.3,200,0,,,,0,0,0,4114,748,0,0,,,0,3366,748,14586,,
SW,34.408043,-119.68485,1,20230725,7/25/23,19,20,,188,5.492,,5.492,1.587,,1.587,0.314,3.372,0,0,0.542,0,188,0,,,50,11000,0,18530,4630,26060,1740,0,8110,0,0,12740,91770,174580,1,
SIO,32.867,-117.257,,20230731,7/31/23,21.9,,,100,0.93,0.94,0.94,0.32,0.3,0.31,0.77,1.1,0,,0.4,0.23,200,0,,,,0,0,0,626,2504,8135,0,0,0,0,39426,28160,78851,,
SMP,34.008,-118.499,,779,7/31/23,22.5,,,200,,,0.89,,,,1.03,,0,,4.55,0.3,200,0,,,,0,0,0,0,748,0,0,,,0,2992,0,9350,,
SW,34.408043,-119.68485,1,20230801,8/1/23,23,20,,188,2.271,,2.271,1.051,,1.051,0.238,3.015,0,0,0.643,0,188,0,,,,,,,,,,,,,,,,,1,
NP,33.6061,-117.9311,,NP080123,8/1/23,22.5,,,100,1.44,1.39,1.42,,,,1,1.86,0,0.26,0.8,0.26,200,0,,,25,0,0,0,2599,0,0,0,0,0,0,7796,5198,15593,,
SW,34.408043,-119.68485,1,20230804,8/4/23,19.3,17.3,,188,3.073,,3.073,1.149,,1.149,0.32,2.673,0,0,47.146,0,188,0,,,50,0,0,290,9260,9550,870,0,2030,0,2320,6660,17950,48930,1,
SW,34.408043,-119.68485,1,20230807,8/7/23,19.3,18.5,,188,1.411,,1.411,0.799,,0.799,0.226,2.656,0,0,0.919,0,188,0,,,50,580,0,870,4630,4920,4340,0,4340,0,0,63110,30980,113770,1,
NP,33.6061,-117.9311,,NP080723,8/7/23,22.7,,,100,0.91,0.91,0.91,,,,0,1.8,0,0,0.41,0,200,0,,,25,0,0,0,2599,2599,0,0,0,0,0,5198,12994,23389,,
SMP,34.008,-118.499,,780,8/7/23,23.2,,,200,,,1.86,,,,0.33,,0.08,,3.02,0.2,200,0,,,,0,0,0,0,1122,0,0,,,0,374,374,1870,,
SIO,32.867,-117.257,,20230807,8/7/23,23.2,,,100,1.68,1.65,1.66,0.33,0.34,0.34,0.1,1.4,0,,0.29,0,200,0,,,,0,0,0,0,1877,3129,0,0,0,0,229043,43181,277230,,
NP,33.6061,-117.9311,,NP081423,8/14/23,21.1,,,100,7.3,7.43,7.36,,,,0.27,4.52,0,0.83,1.16,0.83,200,0,,,25,0,0,0,80562,7796,0,0,0,0,0,7796,5198,101352,,
SMP,34.008,-118.499,,781,8/14/23,22.5,,,200,,,3.71,,,,0.26,,0.04,,0.37,0.03,200,0,,,,0,0,0,50490,1122,0,0,,,0,0,1870,54230,,
SIO,32.867,-117.257,,20230814,8/14/23,21.1,,,100,1.31,1.37,1.34,0.43,0.41,0.42,0.11,1.6,0,,0.65,0,200,0,,,,0,0,0,4381,3755,1877,0,626,0,0,67587,54444,132670,,
SW,34.408043,-119.68485,1,20230816,8/16/23,17.3,16.6,,188,1.826,,1.826,0.615,,0.615,0.219,2.758,0,0,1.715,0,188,0,,,50,290,0,0,12450,1160,2900,2610,4340,0,0,25190,24030,72970,1,
SMP,34.008,-118.499,,782,8/21/23,17.5,,,200,,,1.53,,,,0.91,,0.28,,2.82,3.17,200,0,,,,0,0,0,22814,748,0,0,,,0,67320,0,92004,,
SIO,32.867,-117.257,,20230821,8/21/23,17.2,,,100,1,0.98,0.99,0.2,0.22,0.21,0.17,1.6,0,,0.22,0,200,0,,,,0,0,0,1877,626,3755,0,3755,0,626,29412,31916,71967,,
SW,34.408043,-119.68485,1,20230822,8/22/23,18.8,18.2,,188,1.79,,1.79,0.95,,0.95,0.394,4.382,0.108,1.163,48.973,1.055,188,0,,,50,0,0,0,11580,580,7820,0,290,0,0,41980,18820,81070,1,
NP,33.6061,-117.9311,,NP082823,8/28/23,17.5,,,100,6.65,6.75,6.7,,,,0.18,3.4,0,0,0.62,0,200,0,,,25,0,0,0,70167,7796,0,0,5198,0,0,0,18191,101352,,
SIO,32.867,-117.257,,20230828,8/28/23,19.5,,,100,1.4,1.44,1.42,0.29,0.28,0.29,0.14,2.6,0,,0.36,0,200,0,,,,0,0,1252,6884,10013,4381,0,2503,0,0,123908,43806,192747,,
SMP,34.008,-118.499,,783,8/28/23,21.2,,,200,,,13.06,,,,0.28,,0.18,,0.99,1.03,200,0,,,,0,0,0,12716,0,0,0,,,0,1496,0,14960,,
SW,34.408043,-119.68485,1,20230829,8/29/23,23,20,,188,1.82,,1.82,0.421,,0.421,0,1.753,0,0,2.642,0,188,0,,,50,0,0,0,31850,2320,10710,0,9550,0,290,48060,50660,153440,1,
SMP,34.008,-118.499,,784,9/4/23,21.1,,,200,,,3.32,,,,0.41,,0.08,,0.92,0.54,200,0,,,,0,0,0,74052,748,1122,0,,,0,17952,5984,100606,,
NP,33.6061,-117.9311,,NP090523,9/5/23,18.6,,,100,11.25,11.37,11.31,,,,0,2.31,0,0,0.27,0,200,0,,,25,0,0,0,88358,10395,0,0,5198,0,0,5198,15593,124741,,
SIO,32.867,-117.257,,20230905,9/5/23,20.4,,,100,4.89,5.05,4.97,1.05,1.08,1.07,0,2.8,0,,0.42,0,200,0,,,,0,626,626,38800,20652,2504,0,14394,0,1252,68837,100752,248443,,
SW,34.408043,-119.68485,1,20230908,9/8/23,19.2,17.5,,188,0.895,,0.895,0.684,,0.684,0.433,3.141,0,0.447,2.22,0.447,188,0,,,50,0,0,0,9840,3470,4340,0,870,0,290,11870,24030,54710,1,
NP,33.6061,-117.9311,,NP091123,9/11/23,19.3,,,100,15.01,14.07,14.54,,,,0,2.59,0,0,0.38,0,200,0,,,25,0,0,2599,194908,2599,0,0,10395,0,0,2599,28586,241686,,
SMP,34.008,-118.499,,785,9/11/23,21.9,,,200,,,13.69,,,,0.31,,0.08,,0.25,0.21,200,0,,,,0,0,0,65824,0,4488,0,,,0,78540,83028,234872,,
SIO,32.867,-117.257,,20230911,9/11/23,20.1,,,100,13.52,13.9,13.71,1.05,1.14,1.1,0,2.1,0,,0.67,0.31,200,0,,,,0,1877,1252,165837,12516,4381,0,30664,2503,626,81980,167090,468726,,
SW,34.408043,-119.68485,1,20230912,9/12/23,19.1,17.2,,188,1.497,,1.497,0.646,,0.646,0.121,1.852,0,0,10.137,0,188,0,,,50,0,0,0,29530,0,0,0,6080,6080,0,1160,45450,88300,1,
